path,disposition,rationale,references_legacy_collector_id
src/components/map/stop-map-geojson.ts,DELETE_FROM_ACTIVE_TREE,MapLibre transit map stack exists only for UNBROKEN (plan 5.4),no
src/components/map/use-prefers-reduced-motion.ts,DELETE_FROM_ACTIVE_TREE,MapLibre transit map stack exists only for UNBROKEN (plan 5.4),no
src/components/public-citywide-status.tsx,DELETE_FROM_ACTIVE_TREE,Journey/citywide/rider/auth UI exists only for UNBROKEN (plan 5.4/5.5),no
src/components/public-header.tsx,REWRITE,UNBROKEN wordmark and public nav chrome rewritten as PulseRank branding/navigation,no
src/components/public-refresh-button.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/rider-google-sign-in.tsx,DELETE_FROM_ACTIVE_TREE,Journey/citywide/rider/auth UI exists only for UNBROKEN (plan 5.4/5.5),no
src/components/rider-my-trips.tsx,DELETE_FROM_ACTIVE_TREE,Journey/citywide/rider/auth UI exists only for UNBROKEN (plan 5.4/5.5),no
src/components/run-now-button.tsx,RETAIN_AND_REFACTOR,"Generic admin table/nav/action mechanics kept; nav entries, run trigger target, and incident terminology replaced with PulseRank equivalents",no
src/components/sign-out-button.tsx,DELETE_FROM_ACTIVE_TREE,Journey/citywide/rider/auth UI exists only for UNBROKEN (plan 5.4/5.5),no
src/components/theme-provider.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/theme-toggle.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/ui/badge.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/ui/button.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/ui/card.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/ui/input.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/ui/label.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/components/ui/select.tsx,RETAIN,Plan 5.1: generic UI primitives retained after visual audit; no transit semantics,no
src/domain/accessibility/model.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/accessibility/planner.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/accessibility/topology.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/auth/admission.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/collection/catalog.ts,DELETE_FROM_ACTIVE_TREE,SFMTA station catalog and sfmta-elevators-v1 scraper contract are government-source-specific; PulseRank scraper contract is new (frozen separately),no
src/domain/collection/contract.ts,DELETE_FROM_ACTIVE_TREE,SFMTA station catalog and sfmta-elevators-v1 scraper contract are government-source-specific; PulseRank scraper contract is new (frozen separately),no
src/domain/collection/identity.ts,RETAIN_AND_REFACTOR,Generic identity hashing/normalization and collection time-window helpers; rename equipment/Pacific-TZ assumptions during PulseRank reuse,no
src/domain/collection/time.ts,RETAIN_AND_REFACTOR,Generic identity hashing/normalization and collection time-window helpers; rename equipment/Pacific-TZ assumptions during PulseRank reuse,no
src/domain/collection/validation.ts,DELETE_FROM_ACTIVE_TREE,SFMTA station catalog and sfmta-elevators-v1 scraper contract are government-source-specific; PulseRank scraper contract is new (frozen separately),no
src/domain/commute/account-page.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/commute/schedule.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/commute/service.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/incidents/contract.ts,RETAIN_AND_REFACTOR,Plan 5.2: incident lifecycle/state machine kept; elevator/transit terminology and entity contracts replaced,no
src/domain/incidents/machine.ts,RETAIN_AND_REFACTOR,Plan 5.2: incident lifecycle/state machine kept; elevator/transit terminology and entity contracts replaced,no
src/domain/journey/accessibility-evidence.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/journey/citywide-journey-form.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/journey/journey-planner.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/journey/journey-result.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/journey/journey.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/journey/route-engine.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/judge/model.ts,RETAIN_AND_REFACTOR,Judge evidence/timeline/redaction pattern kept for Judge Cockpit; MUST replace BRIGHT_DATA_JUDGE_COLLECTOR_ID (c_msyjsllt1r9ej5tdub) and SFMTA source URL,yes
src/domain/notifications/due-schedules.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/notifications/journey-changes.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/notifications/outbox.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/accessibility-advisories.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/catalog.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/coverage.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/gtfs-validation.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/live-vehicles.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/realtime.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/stop-accessibility-guides.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/stop-map.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/domain/transit/stop-relocations.ts,DELETE_FROM_ACTIVE_TREE,Transit/journey/accessibility/commute/notification/rider-admission domain models exist only for UNBROKEN (plan 5.4),no
src/emails/commute-email.ts,DELETE_FROM_ACTIVE_TREE,Transit-specific commute email template removed (plan 5.6: no emails in initial PulseRank),no
src/lib/auth-client.ts,DELETE_FROM_ACTIVE_TREE,Better Auth client and rider signup-quota helper removed from runtime (plan 5.5); auth DB tables and migrations untouched,no
src/lib/env.ts,RETAIN_AND_REFACTOR,"env.ts: strip legacy collector/SFMTA/511/auth/Resend requirements and add PULSERANK_* vars (A0 scope; NOT edited in this freeze commit). format/operator-labels: generic run-status labels kept, transit trigger labels replaced",yes
src/lib/format.ts,RETAIN_AND_REFACTOR,"env.ts: strip legacy collector/SFMTA/511/auth/Resend requirements and add PULSERANK_* vars (A0 scope; NOT edited in this freeze commit). format/operator-labels: generic run-status labels kept, transit trigger labels replaced",no
src/lib/operator-labels.ts,RETAIN_AND_REFACTOR,"env.ts: strip legacy collector/SFMTA/511/auth/Resend requirements and add PULSERANK_* vars (A0 scope; NOT edited in this freeze commit). format/operator-labels: generic run-status labels kept, transit trigger labels replaced",no
src/lib/public-signup-availability.ts,DELETE_FROM_ACTIVE_TREE,Better Auth client and rider signup-quota helper removed from runtime (plan 5.5); auth DB tables and migrations untouched,no
src/lib/utils.ts,RETAIN,Generic cn/class merge helper,no
src/server/auth/access.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/auth/admission-hooks.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/auth/admission.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/auth/index.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/auth/policy.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/auth/roles.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/auth/session.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/citywide-status/public-citywide-status.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/citywide-status/status-runtime.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/commutes/email-history.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/commutes/email-message-builder.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/commutes/email-preview.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/commutes/runtime.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/commutes/service.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/db/client.ts,RETAIN,"Postgres client and legacy schema mirrors of the applied DB contract; retained frozen so drizzle-kit/migration history stays intact (plan 5.1/7.7). PulseRank tables go in NEW schema files, not here",no
src/server/db/schema/auth.ts,RETAIN,"Postgres client and legacy schema mirrors of the applied DB contract; retained frozen so drizzle-kit/migration history stays intact (plan 5.1/7.7). PulseRank tables go in NEW schema files, not here",no
src/server/db/schema/commute.ts,RETAIN,"Postgres client and legacy schema mirrors of the applied DB contract; retained frozen so drizzle-kit/migration history stays intact (plan 5.1/7.7). PulseRank tables go in NEW schema files, not here",no
src/server/db/schema/core.ts,RETAIN,"Postgres client and legacy schema mirrors of the applied DB contract; retained frozen so drizzle-kit/migration history stays intact (plan 5.1/7.7). PulseRank tables go in NEW schema files, not here",no
src/server/db/schema/index.ts,RETAIN_AND_REFACTOR,Aggregates legacy schema files; later adds pulse schema export alongside legacy exports (legacy exports must keep compiling until cleanup),no
src/server/db/schema/transit.ts,RETAIN,"Postgres client and legacy schema mirrors of the applied DB contract; retained frozen so drizzle-kit/migration history stays intact (plan 5.1/7.7). PulseRank tables go in NEW schema files, not here",no
src/server/jobs/incident-jobs.ts,DELETE_FROM_ACTIVE_TREE,Legacy incident job-type module (job names + dispatch wiring); lifecycle logic survives in services/incident-workflow.ts. Replaced by pulse.* job definitions,no
src/server/jobs/queue.ts,RETAIN_AND_REFACTOR,"Plan 5.2: job queue primitives (locking, leases, retries, idempotency) kept; every legacy job type and the transit refresh dispatch removed; PulseRank-only job names with fail-closed dispatch",no
src/server/journey/accessibility-elevator-read.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/journey/accessibility-evidence-production.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/journey/accessibility-evidence-resolvers.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/journey/accessibility-evidence-runtime.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/journey/accessibility-evidence-source.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/journey/journey-runtime.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/journey/otp-client.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/journey/route-engine.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/notifications/jobs.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/notifications/outbox-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/notifications/recipient-resolver.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/notifications/resend.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/services/admin-coverage.ts,DELETE_FROM_ACTIVE_TREE,Serves deleted public accessibility/signup and coverage-dashboard surfaces only (plan 5.4/5.5),no
src/server/services/admin-data.ts,RETAIN_AND_REFACTOR,Generic list/filter/pagination/CSV-export and judge-cockpit data helpers kept; queries re-pointed from legacy tables to pulse.*,no
src/server/services/admin-export.ts,RETAIN_AND_REFACTOR,Generic list/filter/pagination/CSV-export and judge-cockpit data helpers kept; queries re-pointed from legacy tables to pulse.*,no
src/server/services/admin-judge.ts,RETAIN_AND_REFACTOR,Generic list/filter/pagination/CSV-export and judge-cockpit data helpers kept; queries re-pointed from legacy tables to pulse.*,no
src/server/services/bright-data-healing.ts,RETAIN_AND_REFACTOR,Bright Data API client + heal-envelope CLI plumbing reused with the NEW PulseRank collector ID from env; healing demo is a PulseRank feature. Must never invoke legacy collector c_msyjsllt1r9ej5tdub,no
src/server/services/bright-data.ts,RETAIN_AND_REFACTOR,Bright Data API client + heal-envelope CLI plumbing reused with the NEW PulseRank collector ID from env; healing demo is a PulseRank feature. Must never invoke legacy collector c_msyjsllt1r9ej5tdub,no
src/server/services/collection.ts,RETAIN_AND_REFACTOR,Plan 5.2: source-run persistence + snapshot promotion transaction pattern kept; re-pointed to pulse schema with the new collector and product contract,no
src/server/services/fireworks-review.ts,RETAIN_AND_REFACTOR,"Advisory LLM review per AGENTS.md (Fireworks, strict structured output); entity assumptions replaced for PulseRank incidents",no
src/server/services/incident-artifacts.ts,RETAIN_AND_REFACTOR,"Plan 5.2: incident lifecycle services kept; elevator/transit detection semantics, artifact layout, and table targets replaced",no
src/server/services/incident-detection.ts,RETAIN_AND_REFACTOR,"Plan 5.2: incident lifecycle services kept; elevator/transit detection semantics, artifact layout, and table targets replaced",no
src/server/services/incident-workflow.ts,RETAIN_AND_REFACTOR,"Plan 5.2: incident lifecycle services kept; elevator/transit detection semantics, artifact layout, and table targets replaced",no
src/server/services/incidents.ts,RETAIN_AND_REFACTOR,"Plan 5.2: incident lifecycle services kept; elevator/transit detection semantics, artifact layout, and table targets replaced",no
src/server/services/public-accessibility.ts,DELETE_FROM_ACTIVE_TREE,Serves deleted public accessibility/signup and coverage-dashboard surfaces only (plan 5.4/5.5),no
src/server/services/public-signup-availability.ts,DELETE_FROM_ACTIVE_TREE,Serves deleted public accessibility/signup and coverage-dashboard surfaces only (plan 5.4/5.5),no
src/server/transit/accessibility-advisories.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/accessibility-advisory-collector.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/accessibility-advisory-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/catalog.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/coverage.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/gtfs-archive.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/gtfs-refresh.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/gtfs-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/landmark-seed-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/landmark-seed.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/live-vehicles.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/muni-gtfs.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/realtime-runtime.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/realtime-source.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/realtime-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/realtime-validation.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/realtime.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/run-accessibility-advisory-refresh.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/run-stop-accessibility-guide-refresh.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/run-stop-relocation-refresh.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-accessibility-guide-collector.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-accessibility-guide-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-accessibility-guides.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-map-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-map.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-relocation-collector.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-relocation-store.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/server/transit/stop-relocations.ts,DELETE_FROM_ACTIVE_TREE,Transit/GTFS/journey/citywide/commute/notification/Better-Auth server runtime exists only for UNBROKEN (plan 5.4/5.5/5.6); auth tables untouched,no
src/worker/index.ts,REWRITE,"Plan 5.3 + A0 scope: legacy transit job dispatch rewritten as PulseRank-only worker (pulse.* job names, fail-closed on unknown/legacy jobs). File kept until replacement lands; must not be run",no
tests/e2e/accessibility.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/admin-coverage.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/citywide-journey-result.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/citywide-map-overlay.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/citywide-place-selection.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/citywide-status.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/citywide-stop-map.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/public.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/rider-google-sign-in.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/rider-my-trips.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/e2e/rider-signup-availability.spec.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/accessibility-advisories.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/accessibility-evidence.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/auth-admission.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/minimal-gtfs.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
tests/support/route-engine.ts,DELETE_FROM_ACTIVE_TREE,"Unit/e2e/support suites target deleted transit, journey, commute, rider, notification, map, and auth runtime (plan 5.4); replaced by PulseRank suites",no
